Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
41103;Place de la vache noire;OUI;0;22;2;1;1;OUI;OUI;2025-04-17T15:42:37+00:00;48.81040517059777, 2.327060401439667;Arcueil;94003;
16017;Siam - La Pompe;OUI;0;13;3;0;3;OUI;OUI;2025-04-17T15:40:54+00:00;48.861720329027264, 2.275346568555312;Paris;75056;
13028;Gouthière - Poterne des Peupliers;OUI;0;16;17;14;3;OUI;OUI;2025-04-17T15:42:12+00:00;48.820507, 2.351342;Paris;75056;
20013;Alexandre Dumas - Place de la Réunion;OUI;0;40;5;0;5;OUI;OUI;2025-04-17T15:41:53+00:00;48.85533710742046, 2.3997703687646292;Paris;75056;
15069;Félix Faure - Convention;OUI;0;13;29;23;6;OUI;OUI;2025-04-17T15:41:52+00:00;48.841249336041, 2.2883866008495;Paris;75056;
12022;Sahel - Général Michel Bizot;OUI;0;27;5;1;4;OUI;OUI;2025-04-17T15:42:41+00:00;48.840872964793355, 2.4044444784522057;Paris;75056;
14004;Port Royal - Hôpital Cochin;OUI;0;19;3;2;1;OUI;OUI;2025-04-17T15:39:53+00:00;48.838608030238, 2.3406994164846;Paris;75056;
15027;Duhamel - André Gide;OUI;2;16;4;0;4;OUI;OUI;2025-04-17T15:41:19+00:00;48.8365662244334, 2.312707121097412;Paris;75056;
48002;LCL Campus - Place Oscar Niemeyer;OUI;0;34;3;0;3;OUI;OUI;2025-04-17T15:41:43+00:00;48.805342480621576, 2.363983690738678;Villejuif;94076;
21023;Ancienne Mairie - André Morizet;OUI;1;1;24;17;7;OUI;OUI;2025-04-17T15:42:27+00:00;48.838311, 2.234077;Boulogne-Billancourt;92012;
41605;Général De Gaulle - Vivien;OUI;0;19;2;2;0;OUI;OUI;2025-04-17T15:41:46+00:00;48.83607420090204, 2.4189166724681854;Saint-Mandé;94067;
31105;Lavoisier - Missak Manouchian;OUI;0;9;9;4;5;OUI;OUI;2025-04-17T15:42:45+00:00;48.86286468896063, 2.495676465332508;Rosny-sous-Bois;93064;
30003;Moscou - Edouard Vaillant;OUI;0;14;12;3;9;OUI;OUI;2025-04-17T15:39:02+00:00;48.90755810177, 2.4689837335263;Bobigny;93008;
42205;Place Aristide Briand;OUI;0;33;2;2;0;OUI;OUI;2025-04-17T15:41:04+00:00;48.82189236575831, 2.413003742694855;Charenton-le-Pont;94018;
12102;Bercy - Traversiére;OUI;0;3;26;19;7;OUI;OUI;2025-04-17T15:42:13+00:00;48.846192642574, 2.3703800886869;Paris;75056;
22701;Général Leclerc - République;OUI;0;26;3;1;2;OUI;OUI;2025-04-17T15:39:27+00:00;48.915885074177, 2.2682306702811;Bois-Colombes;92009;
12119;Dom-Pérignon - Gravelle;OUI;0;43;6;1;5;OUI;OUI;2025-04-17T15:40:47+00:00;48.825481574435, 2.409880310297;Paris;75056;
31701;Mairie de Bagnolet;OUI;0;24;1;0;1;OUI;OUI;2025-04-17T15:42:45+00:00;48.868421318555, 2.4179587885737;Bagnolet;93006;
10009;Mairie du 10ème;OUI;0;8;9;5;4;OUI;OUI;2025-04-17T15:42:48+00:00;48.872089449907, 2.3575825989246;Paris;75056;
22404;Pierre Brossolette - 12 Février 1934;OUI;0;21;3;3;0;OUI;OUI;2025-04-17T15:37:11+00:00;48.8176962416867, 2.3076123744249344;Malakoff;92046;
13006;Duméril - Jeanne d'Arc;OUI;0;34;4;3;1;OUI;OUI;2025-04-17T15:42:18+00:00;48.838151608087, 2.3571084495564;Paris;75056;
20032;Square des Amandiers;OUI;0;23;2;2;0;OUI;OUI;2025-04-17T15:34:18+00:00;48.86615630668046, 2.3891324177384377;Paris;75056;
16025;Jean de la Fontaine - Boulainvilliers;OUI;0;33;34;28;6;OUI;OUI;2025-04-17T15:42:29+00:00;48.85264791461651, 2.2758664190769196;Paris;75056;
30004;Jean Jaurès - Place de la Libération;OUI;0;9;20;7;13;OUI;OUI;2025-04-17T15:39:09+00:00;48.90617751921, 2.4391458057475;Bobigny;93008;
43004;Montreuil - République;OUI;0;20;5;1;4;OUI;OUI;2025-04-17T15:40:09+00:00;48.85026349463687, 2.4345204234123234;Vincennes;94080;
8007;Rome - Provence;OUI;0;7;22;13;9;OUI;OUI;2025-04-17T15:42:41+00:00;48.874230055580306, 2.325570111724113;Paris;75056;
14009;Tombe Issoire - René Coty;OUI;0;32;4;1;3;OUI;OUI;2025-04-17T15:42:47+00:00;48.830512876709, 2.3343613743782;Paris;75056;
21218;Gabriel Péri - Place de la Libération;OUI;0;18;0;0;0;OUI;OUI;2025-04-17T15:41:40+00:00;48.819828421929, 2.3117361743705;Montrouge;92049;
17117;Pereire - Saussure;OUI;0;25;1;1;0;OUI;OUI;2025-04-17T15:42:28+00:00;48.888229075478, 2.3101296275854;Paris;75056;
18101;Championnet.;OUI;0;19;3;2;1;OUI;OUI;2025-04-17T15:32:57+00:00;48.8953643, 2.3498166;Paris;75056;
18021;Marcadet - Ramey;OUI;0;18;2;1;1;OUI;OUI;2025-04-17T15:36:59+00:00;48.890875, 2.3449019;Paris;75056;
6028;Quatre Vents - Carrefour de l'Odéon;OUI;0;8;28;16;12;OUI;OUI;2025-04-17T15:42:41+00:00;48.851751374458864, 2.338161695134053;Paris;75056;
16116;George Sand - Jean de La Fontaine;OUI;0;10;19;13;6;OUI;OUI;2025-04-17T15:41:38+00:00;48.84986918764119, 2.268257387525699;Paris;75056;
20005;Reynaldo Hahn - Lagny;OUI;0;18;1;1;0;OUI;OUI;2025-04-17T15:36:16+00:00;48.849266043601794, 2.412330328844772;Paris;75056;
5033;Saint-Séverin - Saint-Michel;OUI;0;20;8;5;3;OUI;OUI;2025-04-17T15:40:25+00:00;48.852731305488, 2.3440927639604;Paris;75056;
12122;Bois de Vincennes - Polygone;OUI;0;41;9;3;6;OUI;OUI;2025-04-17T15:42:32+00:00;48.83544491617421, 2.431421081436563;Paris;75056;
15045;Porte de la Plaine;OUI;0;27;6;4;2;OUI;OUI;2025-04-17T15:42:00+00:00;48.82805169605981, 2.2924277186393742;Paris;75056;
15120;Colonel Pierre Avia;OUI;0;0;28;27;1;OUI;OUI;2025-04-17T15:42:43+00:00;48.8296843300915, 2.275342586850291;Paris;75056;
25004;Marcel Pourtout - Édouard Manet;OUI;0;5;19;16;3;OUI;OUI;2025-04-17T15:41:24+00:00;48.87555620763429, 2.1655967831611638;Rueil-Malmaison;92063;
16033;Marché d'Auteuil;OUI;4;14;17;15;2;OUI;OUI;2025-04-17T15:38:14+00:00;48.84842761367387, 2.265253821160005;Paris;75056;
17110;Legendre - Nollet;OUI;2;27;3;0;3;OUI;OUI;2025-04-17T15:40:25+00:00;48.887742186754224, 2.320293079881375;Paris;75056;
6004;Regard - Rennes;OUI;0;41;5;5;0;OUI;OUI;2025-04-17T15:42:30+00:00;48.847385404956, 2.3268555477262;Paris;75056;
20014;Charonne - Alexandre Dumas;OUI;0;29;2;0;2;OUI;OUI;2025-04-17T15:42:09+00:00;48.856077415056, 2.3948693275452;Paris;75056;
11029;Ménilmontant - Oberkampf;OUI;0;29;10;1;9;OUI;OUI;2025-04-17T15:37:38+00:00;48.866617658681, 2.3830134404158;Paris;75056;
14035;Maine - Jean Zay;OUI;0;40;8;2;6;OUI;OUI;2025-04-17T15:42:06+00:00;48.837925263898, 2.3225428909063;Paris;75056;
19014;Lorraine - Jean Jaurès;OUI;0;11;6;1;5;OUI;OUI;2025-04-17T15:40:58+00:00;48.8863865, 2.3825772;Paris;75056;
8046;Marceau - Président Wilson;OUI;0;22;8;4;4;OUI;OUI;2025-04-17T15:42:30+00:00;48.8652359, 2.3002513;Paris;75056;
15014;Volontaires - Vaugirard;OUI;3;29;4;2;2;OUI;OUI;2025-04-17T15:40:47+00:00;48.84132050184004, 2.30808901725357;Paris;75056;
20110;Gambetta - Tourelles;OUI;0;19;0;0;0;OUI;OUI;2025-04-17T15:40:48+00:00;48.875337902264, 2.4059921130538;Paris;75056;
25002;Hôtel de Ville de Rueil-Malmaison;OUI;0;4;15;4;11;OUI;OUI;2025-04-17T15:38:31+00:00;48.878194, 2.181724;Rueil-Malmaison;92063;
14005;René Coty - Place Denfert-Rochereau;OUI;0;34;2;1;1;OUI;OUI;2025-04-17T15:38:07+00:00;48.833056477316, 2.3329411447048;Paris;75056;
15113;Arsonval - Falguière;OUI;0;23;2;0;2;OUI;OUI;2025-04-17T15:41:09+00:00;48.84040040365445, 2.313117867297474;Paris;75056;
17006;Guy Môquet - Compoint;OUI;4;28;7;0;7;OUI;OUI;2025-04-17T15:41:34+00:00;48.89213559044868, 2.32321947813034;Paris;75056;
19001;Crimée - Ourcq;OUI;0;50;3;1;2;OUI;OUI;2025-04-17T15:42:47+00:00;48.894104140316, 2.3729460884673;Paris;75056;
21207;Verdier - République;OUI;2;28;1;1;0;OUI;OUI;2025-04-17T15:38:06+00:00;48.815403766277, 2.31739372015;Montrouge;92049;
15044;Dantzig - Lefebvre;OUI;0;30;3;0;3;OUI;OUI;2025-04-17T15:42:38+00:00;48.83013921586756, 2.295934036374092;Paris;75056;
11016;Philippe-Auguste;OUI;0;47;0;0;0;OUI;OUI;2025-04-17T15:42:10+00:00;48.851853488265, 2.3932945355773;Paris;75056;
13023;Bobillot - Moulin des Prés;OUI;0;23;3;2;1;OUI;OUI;2025-04-17T15:41:06+00:00;48.828657346203, 2.353020646317;Paris;75056;
21205;Arthur Auger - Jean Jaurès;OUI;0;24;1;0;1;OUI;OUI;2025-04-17T15:41:20+00:00;48.813736445585235, 2.3069277405738835;Montrouge;92049;
20106;Mairie du 20ème;OUI;3;22;3;2;1;OUI;OUI;2025-04-17T15:40:39+00:00;48.865302324275, 2.3990669846535;Paris;75056;
16023;Passy - Place du Costa Rica;OUI;0;22;11;4;7;OUI;OUI;2025-04-17T15:41:26+00:00;48.8584893, 2.2839655;Paris;75056;
21007;Rond-Point Rhin et Danube;OUI;0;1;50;44;6;OUI;OUI;2025-04-17T15:42:10+00:00;48.840452820991764, 2.2280225157737736;Boulogne-Billancourt;92012;
24007;Jean-Baptiste Charcot - Sainte-Geneviève;OUI;0;17;3;3;0;OUI;OUI;2025-04-17T15:40:21+00:00;48.90310883721567, 2.278892956674099;Courbevoie;92026;
21016;Point du Jour - Jean Jaurès;OUI;0;10;28;25;3;OUI;OUI;2025-04-17T15:41:38+00:00;48.828753141436465, 2.245911467014621;Boulogne-Billancourt;92012;
15114;Pasteur - Cotentin;OUI;0;4;6;3;3;OUI;OUI;2025-04-17T15:41:06+00:00;48.8389284, 2.316356;Paris;75056;
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;OUI;0;9;8;5;3;OUI;OUI;2025-04-17T15:42:20+00:00;48.83907826424974, 2.356877340669728;Paris;75056;
11028;Guillaume Bertrand - République;OUI;0;31;7;3;4;OUI;OUI;2025-04-17T15:42:35+00:00;48.863825174341, 2.380906377155;Paris;75056;
19123;Metz - Marne;OUI;0;25;7;3;4;OUI;OUI;2025-04-17T15:42:25+00:00;48.891163, 2.3865705;Paris;75056;
13055;M.- A. Lagroua Weill-Hallé -  F. Dolto;OUI;0;16;42;29;13;OUI;OUI;2025-04-17T15:42:19+00:00;48.828595283857425, 2.380220606266108;Paris;75056;
5031;Lacépède - Linné;OUI;0;27;25;19;6;OUI;OUI;2025-04-17T15:42:46+00:00;48.8437035476636, 2.354651279747486;Paris;75056;
22014;Victor Hugo - Bineau;OUI;0;17;7;5;2;OUI;OUI;2025-04-17T15:41:57+00:00;48.88758225888669, 2.2783890366554265;Neuilly-sur-Seine;92051;
14025;Jacquier - Didot;OUI;0;29;1;1;0;OUI;OUI;2025-04-17T15:42:20+00:00;48.82953336292279, 2.318179272115231;Paris;75056;
21027;Fief - République;OUI;0;10;10;8;2;OUI;OUI;2025-04-17T15:42:17+00:00;48.83170888166024, 2.255771979689598;Boulogne-Billancourt;92012;
6009;Guynemer - Jardin du Luxembourg;OUI;0;30;6;4;2;OUI;OUI;2025-04-17T15:42:23+00:00;48.8466127, 2.3325478;Paris;75056;
6005;Montparnasse -  Square Ozanam;OUI;0;42;7;2;5;OUI;OUI;2025-04-17T15:40:18+00:00;48.843310567822, 2.3265242949128;Paris;75056;
16104;Paul Valery - Victor Hugo;OUI;0;18;15;6;9;OUI;OUI;2025-04-17T15:42:17+00:00;48.87137406080164, 2.2887128591537476;Paris;75056;
16022;Jean Bologne - Passy;OUI;0;18;1;0;1;OUI;OUI;2025-04-17T15:38:51+00:00;48.857566889784465, 2.280027395306772;Paris;75056;
30005;Convention - Campus de Bobigny;OUI;0;18;14;5;9;OUI;OUI;2025-04-17T15:42:06+00:00;48.914920058264, 2.4172238067445;Bobigny;93008;
20011;Pyrénées - Dagorno;OUI;0;15;4;1;3;OUI;OUI;2025-04-17T15:38:53+00:00;48.855425770695085, 2.4051643162965775;Paris;75056;
17050;Batignolles - Abel Truchet;OUI;0;21;6;1;5;OUI;OUI;2025-04-17T15:42:00+00:00;48.883103904582, 2.3238347490884;Paris;75056;
12040;Porte de Charenton;OUI;0;42;21;13;8;OUI;OUI;2025-04-17T15:42:15+00:00;48.831240105856, 2.3989107459784;Paris;75056;
8044;Alfred de Vigny - Place du Général Brocard;OUI;0;23;8;2;6;OUI;OUI;2025-04-17T15:42:13+00:00;48.87836138361425, 2.305254448220567;Paris;75056;
28002;De Gaule - Moulin;NON;0;1;0;0;0;NON;NON;2025-02-03T15:26:42+00:00;48.885816808239, 2.229607694148;Puteaux;92062;
21510;Fontaine du Tertre - Calvaire;OUI;0;24;0;0;0;OUI;OUI;2025-04-17T15:32:50+00:00;48.8702539, 2.2187778;Suresnes;92073;
6020;Place Saint-André des Arts;OUI;0;15;20;18;2;OUI;OUI;2025-04-17T15:41:39+00:00;48.852886173881, 2.3426544293761;Paris;75056;
51007;Résistance - Romain Rolland;OUI;0;17;11;7;4;OUI;OUI;2025-04-17T15:40:19+00:00;48.950873482371, 2.2310190077797;Argenteuil;95018;
19007;Flandre - Ourcq;OUI;6;27;3;0;3;OUI;OUI;2025-04-17T15:42:34+00:00;48.89260159189023, 2.3790915682911873;Paris;75056;
11040;Temple - Jean-Pierre Timbaud;OUI;5;23;10;9;1;OUI;OUI;2025-04-17T15:40:18+00:00;48.86446597201, 2.3660597205162;Paris;75056;
11018;Saint-Maur - République;OUI;0;33;3;2;1;OUI;OUI;2025-04-17T15:42:43+00:00;48.864185861455, 2.3783174157143;Paris;75056;
21511;Marcel Monge - Marcel Dassault;OUI;0;16;29;25;4;OUI;OUI;2025-04-17T15:40:59+00:00;48.86096384533371, 2.2246733296048142;Suresnes;92073;
21107;Bertrand Sincholle - Henri Barbusse;OUI;0;10;12;10;2;OUI;OUI;2025-04-17T15:39:14+00:00;48.89925982394349, 2.3042294383049016;Clichy;92024;
21112;Claude Debussy - Marc Bloch;OUI;1;27;27;24;3;OUI;OUI;2025-04-17T15:42:43+00:00;48.910388180512, 2.3117771744728;Clichy;92024;
22007;Commandant Charcot - Bretteville;OUI;0;32;3;3;0;OUI;OUI;2025-04-17T15:40:41+00:00;48.87530570765423, 2.2558460757136345;Neuilly-sur-Seine;92051;
8003;Galilée - Vernet;OUI;5;33;14;0;14;OUI;OUI;2025-04-17T15:38:20+00:00;48.871715878697, 2.2985444962978;Paris;75056;
12039;Général Michel Bizot - Claude Decaen;OUI;7;25;12;6;6;OUI;OUI;2025-04-17T15:41:25+00:00;48.83481262982544, 2.400927788127704;Paris;75056;
22703;Place Jean Mermoz;OUI;0;23;6;0;6;OUI;OUI;2025-04-17T15:42:36+00:00;48.9220937, 2.2718348;Bois-Colombes;92009;
13037;Ivry - Baudricourt;OUI;4;12;7;4;3;OUI;OUI;2025-04-17T15:42:38+00:00;48.824695995415006, 2.363106073577468;Paris;75056;
41101;Paul Doumer - Stalingrad;OUI;0;14;10;7;3;OUI;OUI;2025-04-17T15:42:33+00:00;48.806518992199, 2.3368880152702;Arcueil;94003;
12017;Saint-Mandé - Docteur Arnold Netter;OUI;0;33;4;2;2;OUI;OUI;2025-04-17T15:41:28+00:00;48.84462585769668, 2.404946386814118;Paris;75056;
20035;Pyrénées - Ménilmontant;OUI;0;24;2;0;2;OUI;OUI;2025-04-17T15:41:57+00:00;48.8693268535238, 2.395084574818611;Paris;75056;
42027;Verdun - Pierre et Marie Curie;OUI;0;24;1;1;0;OUI;OUI;2025-04-17T15:42:08+00:00;48.812822398263286, 2.3707106709480286;Ivry-sur-Seine;94041;
21508;Georges Pompidou - Verdun;OUI;0;14;11;10;1;OUI;OUI;2025-04-17T15:41:50+00:00;48.875481, 2.232443;Suresnes;92073;
20033;Etienne Dolet - Place Maurice Chevalier;OUI;0;42;2;1;1;OUI;OUI;2025-04-17T15:41:38+00:00;48.86798303359366, 2.3851405311143026;Paris;75056;
15032;Félix Faure - Lourmel;OUI;0;8;48;37;11;OUI;OUI;2025-04-17T15:42:16+00:00;48.83868901709515, 2.2818081825971603;Paris;75056;
30007;Pablo Picasso - Maurice Thorez;NON;0;0;0;0;0;NON;NON;2025-04-17T15:39:11+00:00;48.906887812943, 2.4489325365198;Bobigny;93008;
19045;Macdonald - Césaria Evora;OUI;0;57;8;6;2;OUI;OUI;2025-04-17T15:41:58+00:00;48.89883, 2.37933;Paris;75056;
13013;Saint-Marcel - Hôpital;OUI;0;8;11;9;2;OUI;OUI;2025-04-17T15:42:02+00:00;48.839504424583, 2.3609894170229;Paris;75056;
10001;René Boulanger - Lancry;OUI;0;0;0;0;0;NON;NON;2018-05-24T05:47:47+00:00;48.8685433, 2.3600032;Paris;75056;
1201;Perrault - Place du Louvre;OUI;0;12;16;12;4;OUI;OUI;2025-04-17T15:40:30+00:00;48.860273568996, 2.3412468419093;Paris;75056;
41212;Nungesser - Santé;OUI;0;16;4;1;3;OUI;OUI;2025-04-17T15:41:31+00:00;48.852335, 2.448967;Fontenay-sous-Bois;94033;
17036;Place Tristan Bernard;OUI;0;18;8;6;2;OUI;OUI;2025-04-17T15:38:24+00:00;48.8794936, 2.2915423;Paris;75056;
7007;Musée d'Orsay;OUI;0;28;37;30;7;OUI;OUI;2025-04-17T15:42:47+00:00;48.859726157909, 2.3258604481816;Paris;75056;
13008;Place d'Italie - Soeur Rosalie;OUI;0;48;4;2;2;OUI;OUI;2025-04-17T15:42:37+00:00;48.831908520394, 2.3546943448098;Paris;75056;
45005;Stalingrad - Général de Gaulle;OUI;0;20;4;2;2;OUI;OUI;2025-04-17T15:36:25+00:00;48.823450589614, 2.4965062363218;Champigny-sur-Marne;94017;
11038;Temple - Charlot;OUI;0;12;29;19;10;OUI;OUI;2025-04-17T15:42:47+00:00;48.865709343796, 2.3652737250724;Paris;75056;
18045;Pierre Ginier - Clichy;OUI;0;4;8;2;6;OUI;OUI;2025-04-17T15:41:06+00:00;48.8867667, 2.326228;Paris;75056;
21033;Sèvres - Maréchal Juin;OUI;0;1;17;14;3;OUI;OUI;2025-04-17T15:42:28+00:00;48.8324305, 2.2292812;Boulogne-Billancourt;92012;
14110;Abbé Carton - Plantes;OUI;0;21;4;1;3;OUI;OUI;2025-04-17T15:42:23+00:00;48.827673823166, 2.3209181427956;Paris;75056;
24010;Charles de Gaulle - Rue de l'Alma;OUI;0;19;8;4;4;OUI;OUI;2025-04-17T15:42:36+00:00;48.896620592993, 2.252313240191;Courbevoie;92026;
18018;Carpeaux - Place Jacques Froment;OUI;0;18;0;0;0;OUI;OUI;2025-04-17T15:38:19+00:00;48.8906542, 2.3309428;Paris;75056;
25009;Place des Arts - Jean Mermoz;OUI;0;1;17;10;7;OUI;OUI;2025-04-17T15:42:36+00:00;48.880391139734, 2.1832160452221;Rueil-Malmaison;92063;
10025;Jemmapes - Ecluses Saint-Martin;OUI;0;10;3;2;1;OUI;OUI;2025-04-17T15:41:54+00:00;48.87748519186726, 2.3660067468881607;Paris;75056;
26010;Louis Armand - Bernard Palissy;OUI;0;1;13;11;2;OUI;OUI;2025-04-17T15:37:48+00:00;48.916974, 2.313384;Asnières-sur-Seine;92004;
32023;Guy Môquet - Jean Moulin;OUI;0;20;9;2;7;OUI;OUI;2025-04-17T15:38:28+00:00;48.940931521020836, 2.363948999931771;Saint-Denis;93066;
20030;Ménilmontant - Père Lachaise;OUI;0;33;4;0;4;OUI;OUI;2025-04-17T15:42:41+00:00;48.863287291502, 2.3869940266013;Paris;75056;
23201;Avenir;OUI;0;42;0;0;0;OUI;OUI;2025-04-17T15:42:39+00:00;48.8103438, 2.3003776;Châtillon;92020;
16140;Hippodrome de Longchamp;OUI;0;15;14;12;2;OUI;OUI;2025-04-17T15:42:42+00:00;48.86413226532, 2.239905372262;Paris;75056;
22018;Charles de Gaulle - Les Sablons;OUI;0;28;6;1;5;OUI;OUI;2025-04-17T15:42:48+00:00;48.880987514929, 2.2715748726513;Neuilly-sur-Seine;92051;
3201;Payenne - Square George Caïn;OUI;0;9;13;9;4;OUI;OUI;2025-04-17T15:41:30+00:00;48.8578329, 2.3622643;Paris;75056;
9035;Gare Saint-Lazare - Place de Budapest;OUI;0;37;4;2;2;OUI;OUI;2025-04-17T15:38:45+00:00;48.877753, 2.327339;Paris;75056;
23106;Pavé des Gardes - Charles Vaillant;OUI;0;6;12;9;3;OUI;OUI;2025-04-17T15:35:29+00:00;48.81168551728, 2.2111820107205;Sèvres;92072;
34005;Adrien Lesesne - Docteur Bauer;OUI;0;25;5;0;5;OUI;OUI;2025-04-17T15:41:34+00:00;48.90263867304635, 2.348248063431511;Saint-Ouen-sur-Seine;93070;
20037;Gambetta - Saint Fargeau;OUI;0;22;0;0;0;OUI;OUI;2025-04-17T15:40:33+00:00;48.871244610447015, 2.4039056897163396;Paris;75056;
17127;Porte de Clichy - Place des Nations Unies;OUI;0;24;14;12;2;OUI;OUI;2025-04-17T15:41:16+00:00;48.896737263309504, 2.310542999196392;Paris;75056;
22302;Gare RER - Général de Gaulle;OUI;0;14;25;15;10;OUI;OUI;2025-04-17T15:41:56+00:00;48.933548439566, 2.3064726536317;Gennevilliers;92036;
26009;Marceau Delorme - Pierre Brossolette;OUI;0;23;5;2;3;OUI;OUI;2025-04-17T15:37:30+00:00;48.91206062860357, 2.295897423568745;Asnières-sur-Seine;92004;
13053;Chevaleret - Tolbiac;OUI;0;8;13;13;0;OUI;OUI;2025-04-17T15:42:25+00:00;48.82941, 2.375934;Paris;75056;
34008;Garibaldi - Gabriel Péri;OUI;0;19;8;6;2;OUI;OUI;2025-04-17T15:41:29+00:00;48.905741911394, 2.3316044208059;Saint-Ouen-sur-Seine;93070;
9029;Saint-Lazare - Place d'Estienne d'Orves;OUI;0;19;20;17;3;OUI;OUI;2025-04-17T15:42:40+00:00;48.8768345, 2.3329067;Paris;75056;
31301;Gare RER;OUI;0;3;26;11;15;OUI;OUI;2025-04-17T15:42:30+00:00;48.896280181078, 2.4581568985227;Noisy-le-Sec;93053;
48011;Epi d'Or - Chevilly;OUI;0;13;6;2;4;OUI;OUI;2025-04-17T15:42:43+00:00;48.781109786782, 2.3549050362061;Villejuif;94076;
21514;Place de la Paix - Abbé Saint-Pierre;OUI;0;20;3;0;3;OUI;OUI;2025-04-17T15:24:39+00:00;48.86462724459225, 2.2047570338469806;Suresnes;92073;
34009;Dora Maar - Nadia Guendouz;OUI;0;25;2;2;0;OUI;OUI;2025-04-17T15:42:20+00:00;48.905452421305, 2.3220406472683;Saint-Ouen-sur-Seine;93070;
31303;Simone Signoret - Paris;OUI;0;6;22;7;15;OUI;OUI;2025-04-17T15:42:15+00:00;48.903600624712865, 2.465406596265139;Noisy-le-Sec;93053;
41304;Port - Maurice Chevalier;OUI;0;8;22;20;2;OUI;OUI;2025-04-17T15:40:24+00:00;48.832474421632, 2.490257616467;Nogent-sur-Marne;94052;
18023;Ordener - Poissonniers;OUI;0;34;1;0;1;OUI;OUI;2025-04-17T15:41:55+00:00;48.891213890844654, 2.351288666219873;Paris;75056;
10151;Gare du Nord - Faubourg Saint-Denis;OUI;0;20;8;3;5;OUI;OUI;2025-04-17T15:42:28+00:00;48.879612765504, 2.3568402975798;Paris;75056;
8008;Joseph Sansboeuf - Saint Lazare;OUI;0;25;7;3;4;OUI;OUI;2025-04-17T15:40:46+00:00;48.875315630653, 2.3229019716382;Paris;75056;
8031;Jean Mermoz - Champs-Elysées;OUI;0;12;35;24;11;OUI;OUI;2025-04-17T15:42:41+00:00;48.869689856852, 2.3107324540615;Paris;75056;
31202;Gabriel Péri - Jules Ferry;OUI;0;6;19;8;11;OUI;OUI;2025-04-17T15:41:50+00:00;48.926182814311, 2.3912295762525;La Courneuve;93027;
26011;Ménil - Argenteuil;OUI;0;9;9;4;5;OUI;OUI;2025-04-17T15:37:02+00:00;48.925901818305, 2.2741496502338;Asnières-sur-Seine;92004;
20112;Jourdain - Place des Grandes Rigoles;OUI;0;0;0;0;0;NON;NON;2025-02-21T07:34:23+00:00;48.874031137272, 2.3895947635174;Paris;75056;
22208;Stalingrad - Barbara;OUI;0;17;2;0;2;OUI;OUI;2025-04-17T15:40:47+00:00;48.809223658808, 2.3175904558822;Bagneux;92007;
7201;Place De Fontenoy - Saxe;OUI;0;16;2;2;0;OUI;OUI;2025-04-17T15:42:01+00:00;48.850270554523, 2.3069813815839;Paris;75056;
22209;Verdun - Henri Barbusse;OUI;0;24;0;0;0;OUI;OUI;2025-04-17T15:40:09+00:00;48.802056061754, 2.3159965061736;Bagneux;92007;
18134;Ney - Porte de Clignancourt;OUI;0;20;4;2;2;OUI;OUI;2025-04-17T15:40:44+00:00;48.8978867, 2.3458001;Paris;75056;
35021;Cartier Bresson - Denis Papin;OUI;0;25;4;2;2;OUI;OUI;2025-04-17T15:40:54+00:00;48.902616, 2.397814;Pantin;93055;
13203;Square de Choisy - Eastman;OUI;0;22;2;2;0;OUI;OUI;2025-04-17T15:41:42+00:00;48.828543456283, 2.3583075090494;Paris;75056;
32305;Saint-Germain - Verdun;OUI;0;27;3;0;3;OUI;OUI;2025-04-17T15:34:30+00:00;48.882877330093, 2.4331868384644;Romainville;93063;
47007;Liberté - Vert-de-Maisons;OUI;0;4;16;9;7;OUI;OUI;2025-04-17T15:40:52+00:00;48.790147809608, 2.4328628182411;Maisons-Alfort;94046;
22305;Jean Jaurès - Place du Dr Roux;OUI;0;4;29;27;2;OUI;OUI;2025-04-17T15:42:15+00:00;48.927567032796, 2.2947337017374;Gennevilliers;92036;
13202;Place Farhat Hached;OUI;8;18;10;9;1;OUI;OUI;2025-04-17T15:41:42+00:00;48.825487045602, 2.3816306985827;Paris;75056;
21954;Val-Fleury;OUI;0;18;5;1;4;OUI;OUI;2025-04-17T15:38:02+00:00;48.807671407991, 2.2407217696309;Meudon;92048;
19204;Rampal - Belleville;OUI;0;13;4;0;4;OUI;OUI;2025-04-17T15:39:35+00:00;48.873114661405, 2.3798409114805;Paris;75056;
22507;Châteaudun - Place de la Liberté;OUI;0;19;5;3;2;OUI;OUI;2025-04-17T15:41:54+00:00;48.90970830301211, 2.2454486480600626;La Garenne-Colombes;92035;
18042;Place Pigalle;OUI;0;14;7;1;6;OUI;OUI;2025-04-17T15:39:20+00:00;48.8827555, 2.3361566;Paris;75056;
11201;Faubourg St-Antoine - Place de la Nation;OUI;0;8;8;4;4;OUI;OUI;2025-04-17T15:42:09+00:00;48.8487726, 2.393606;Paris;75056;
11037;Faubourg Du Temple - Republique;OUI;0;14;19;6;13;OUI;OUI;2025-04-17T15:41:41+00:00;48.867872484749, 2.3648982158072;Paris;75056;
